session_id;game_id;player_id;start;end;lastControl
668;2;0;2020-05-25 08:47:20;2020-05-25 08:50:34;2020-05-25 08:50:15
669;2;2;2020-05-25 19:54:45;2020-05-25 20:03:57;2020-05-25 20:01:00
670;2;5;2020-05-25 13:51:11;2020-05-25 14:00:09;2020-05-25 14:00:28
671;2;19;2020-05-25 20:46:50;2020-05-25 21:00:18;2020-05-25 20:58:12
672;2;22;2020-05-25 04:25:41;2020-05-25 04:30:12;2020-05-25 04:30:55
673;2;2;2020-05-26 19:26:21;2020-05-26 19:26:31;2020-05-26 19:37:13
674;2;5;2020-05-26 19:15:00;2020-05-26 19:24:13;2020-05-26 19:27:35
675;2;13;2020-05-26 13:40:41;2020-05-26 13:46:36;2020-05-26 13:50:57
676;2;19;2020-05-26 07:01:29;2020-05-26 07:18:14;2020-05-26 07:15:33
677;2;22;2020-05-26 22:03:56;2020-05-26 22:05:21;2020-05-26 22:10:11
678;2;25;2020-05-26 05:30:49;2020-05-26 05:31:22;2020-05-26 05:32:29
679;2;2;2020-05-27 23:43:55;2020-05-27 23:45:39;2020-05-27 23:55:21
680;2;5;2020-05-27 18:40:18;2020-05-27 18:44:23;2020-05-27 18:48:25
681;2;13;2020-05-27 15:14:52;2020-05-27 15:28:49;2020-05-27 15:22:27
682;2;19;2020-05-27 07:39:27;2020-05-27 07:53:06;2020-05-27 07:53:32
683;2;22;2020-05-27 05:00:07;2020-05-27 05:09:15;2020-05-27 05:05:57
684;2;2;2020-05-28 23:43:12;2020-05-28 23:48:40;2020-05-28 23:48:42
685;2;5;2020-05-28 09:52:02;2020-05-28 09:58:05;2020-05-28 10:02:02
686;2;13;2020-05-28 21:59:46;2020-05-28 22:10:43;2020-05-28 22:08:59
687;2;19;2020-05-28 19:42:02;2020-05-28 19:50:44;2020-05-28 19:50:01
688;2;25;2020-05-28 08:37:07;2020-05-28 08:39:54;2020-05-28 08:42:23
689;2;5;2020-05-28 20:51:40;2020-05-28 20:56:31;2020-05-28 21:05:11
690;2;25;2020-05-28 15:59:35;2020-05-28 16:03:15;2020-05-28 16:06:26
691;2;2;2020-05-29 14:53:22;2020-05-29 14:59:13;2020-05-29 15:07:00
692;2;5;2020-05-29 08:02:54;2020-05-29 08:12:38;2020-05-29 08:16:59
693;2;9;2020-05-29 23:57:10;2020-05-30 00:01:03;2020-05-30 00:03:39
694;2;13;2020-05-29 23:05:22;2020-05-29 23:10:44;2020-05-29 23:15:39
695;2;19;2020-05-29 22:04:59;2020-05-29 22:08:20;2020-05-29 22:13:33
696;2;25;2020-05-29 12:20:01;2020-05-29 12:23:27;2020-05-29 12:25:07
697;2;26;2020-05-29 16:47:13;2020-05-29 16:49:06;2020-05-29 16:53:05
698;2;27;2020-05-29 14:44:08;2020-05-29 14:44:16;2020-05-29 14:49:53
699;2;0;2020-05-30 21:21:58;2020-05-30 21:24:41;2020-05-30 21:27:16
700;2;2;2020-05-30 10:18:22;2020-05-30 10:21:01;2020-05-30 10:30:41
701;2;5;2020-05-30 13:09:30;2020-05-30 13:12:06;2020-05-30 13:20:36
702;2;9;2020-05-30 22:59:48;2020-05-30 23:14:29;2020-05-30 23:03:51
703;2;13;2020-05-30 17:35:32;2020-05-30 17:43:18;2020-05-30 17:43:36
704;2;19;2020-05-30 19:58:11;2020-05-30 20:09:47;2020-05-30 20:17:31
705;2;26;2020-05-30 14:45:10;2020-05-30 14:46:55;2020-05-30 14:50:23
706;2;27;2020-05-30 20:13:54;2020-05-30 20:16:27;2020-05-30 20:16:36
707;2;0;2020-05-31 03:03:43;2020-05-31 03:13:06;2020-05-31 03:07:36
708;2;2;2020-05-31 12:23:57;2020-05-31 12:31:26;2020-05-31 12:40:08
709;2;5;2020-05-31 19:46:16;2020-05-31 19:57:59;2020-05-31 20:01:17
710;2;9;2020-05-31 13:19:35;2020-05-31 13:30:13;2020-05-31 13:22:35
711;2;13;2020-05-31 01:44:03;2020-05-31 01:50:08;2020-05-31 01:58:28
712;2;19;2020-05-31 15:45:14;2020-05-31 15:58:12;2020-05-31 15:57:36
713;2;24;2020-05-31 16:39:21;2020-05-31 16:41:13;2020-05-31 16:43:23
714;2;26;2020-05-31 12:40:03;2020-05-31 12:44:30;2020-05-31 12:48:57
715;2;27;2020-05-31 18:34:48;2020-05-31 18:36:45;2020-05-31 18:41:16
716;2;28;2020-05-31 07:31:23;2020-05-31 07:32:09;2020-05-31 07:37:24
717;2;5;2020-05-31 05:35:28;2020-05-31 05:45:08;2020-05-31 05:48:50
718;2;19;2020-05-31 03:20:49;2020-05-31 03:30:11;2020-05-31 03:28:14
719;2;0;2020-06-01 10:25:58;2020-06-01 10:34:36;2020-06-01 10:32:48
720;2;2;2020-06-01 02:24:26;2020-06-01 02:26:49;2020-06-01 02:34:50
721;2;9;2020-06-01 10:59:57;2020-06-01 11:08:26;2020-06-01 11:05:54
722;2;13;2020-06-01 15:20:43;2020-06-01 15:36:49;2020-06-01 15:32:26
723;2;19;2020-06-01 16:46:56;2020-06-01 16:53:10;2020-06-01 16:57:05
724;2;22;2020-06-01 21:56:31;2020-06-01 21:57:43;2020-06-01 22:04:02
725;2;26;2020-06-01 03:01:40;2020-06-01 03:03:12;2020-06-01 03:07:07
726;2;27;2020-06-01 20:29:09;2020-06-01 20:30:29;2020-06-01 20:36:02
727;2;13;2020-06-01 23:55:27;2020-06-02 00:07:08;2020-06-02 00:02:06
728;2;0;2020-06-02 20:22:13;2020-06-02 20:25:21;2020-06-02 20:26:09
729;2;2;2020-06-02 18:49:52;2020-06-02 18:54:48;2020-06-02 18:57:04
730;2;5;2020-06-02 08:12:22;2020-06-02 08:20:43;2020-06-02 08:26:56
731;2;9;2020-06-02 00:26:32;2020-06-02 00:37:09;2020-06-02 00:35:30
732;2;13;2020-06-02 20:15:51;2020-06-02 20:23:02;2020-06-02 20:21:22
733;2;16;2020-06-02 19:25:36;2020-06-02 19:36:11;2020-06-02 19:33:51
734;2;19;2020-06-02 02:06:15;2020-06-02 02:08:49;2020-06-02 02:15:23
735;2;22;2020-06-02 23:50:21;2020-06-02 23:55:04;2020-06-02 23:56:26
736;2;26;2020-06-02 03:03:16;2020-06-02 03:05:21;2020-06-02 03:08:15
737;2;27;2020-06-02 21:51:08;2020-06-02 21:53:42;2020-06-02 21:55:55
738;2;5;2020-06-02 01:12:35;2020-06-02 01:20:52;2020-06-02 01:29:00
739;2;0;2020-06-03 17:11:55;2020-06-03 17:13:15;2020-06-03 17:20:24
740;2;2;2020-06-03 07:03:04;2020-06-03 07:04:36;2020-06-03 07:13:17
741;2;13;2020-06-03 21:29:19;2020-06-03 21:38:59;2020-06-03 21:42:43
742;2;16;2020-06-03 10:36:02;2020-06-03 10:40:12;2020-06-03 10:41:37
743;2;19;2020-06-03 03:01:08;2020-06-03 03:10:16;2020-06-03 03:11:47
744;2;22;2020-06-03 04:27:30;2020-06-03 04:30:18;2020-06-03 04:29:10
745;2;24;2020-06-03 14:47:35;2020-06-03 14:49:31;2020-06-03 14:53:23
746;2;27;2020-06-03 01:06:38;2020-06-03 01:13:53;2020-06-03 01:10:32
747;2;28;2020-06-03 10:16:15;2020-06-03 10:16:51;2020-06-03 10:19:15
748;2;0;2020-06-04 17:04:36;2020-06-04 17:06:59;2020-06-04 17:08:49
749;2;13;2020-06-04 22:09:11;2020-06-04 22:15:51;2020-06-04 22:20:59
750;2;19;2020-06-04 05:25:54;2020-06-04 05:36:24;2020-06-04 05:38:30
751;2;24;2020-06-04 02:25:02;2020-06-04 02:31:40;2020-06-04 02:29:48
752;2;24;2020-06-04 13:18:50;2020-06-04 13:21:28;2020-06-04 13:27:14
753;2;0;2020-06-05 04:21:42;2020-06-05 04:22:44;2020-06-05 04:30:01
754;2;13;2020-06-05 03:23:30;2020-06-05 03:31:10;2020-06-05 03:36:00
755;2;19;2020-06-05 01:50:59;2020-06-05 02:10:05;2020-06-05 01:59:00
756;2;0;2020-06-06 20:37:51;2020-06-06 20:42:34;2020-06-06 20:43:15
757;2;2;2020-06-06 04:42:00;2020-06-06 04:52:45;2020-06-06 04:52:51
758;2;7;2020-06-06 20:40:50;2020-06-06 20:46:09;2020-06-06 20:46:26
759;2;14;2020-06-06 19:51:32;2020-06-06 20:05:56;2020-06-06 20:02:46
760;2;22;2020-06-06 01:16:57;2020-06-06 01:20:13;2020-06-06 01:21:30
761;2;29;2020-06-06 09:07:30;2020-06-06 09:08:34;2020-06-06 09:18:56
762;2;0;2020-06-07 00:27:20;2020-06-07 00:30:35;2020-06-07 00:32:18
763;2;5;2020-06-07 12:10:20;2020-06-07 12:14:34;2020-06-07 12:26:47
764;2;7;2020-06-07 11:27:08;2020-06-07 11:40:04;2020-06-07 11:38:45
765;2;14;2020-06-07 12:29:50;2020-06-07 12:35:42;2020-06-07 12:43:39
766;2;19;2020-06-07 11:22:17;2020-06-07 11:35:31;2020-06-07 11:35:05
767;2;29;2020-06-07 11:26:30;2020-06-07 11:35:36;2020-06-07 11:44:11
768;2;30;2020-06-07 21:54:34;2020-06-07 21:54:39;2020-06-07 22:04:45
769;2;0;2020-06-08 03:22:20;2020-06-08 03:29:30;2020-06-08 03:28:57
770;2;5;2020-06-08 04:39:27;2020-06-08 04:45:10;2020-06-08 04:49:06
771;2;7;2020-06-08 17:15:42;2020-06-08 17:20:18;2020-06-08 17:25:33
772;2;9;2020-06-08 14:15:39;2020-06-08 14:23:28;2020-06-08 14:20:10
773;2;13;2020-06-08 06:13:33;2020-06-08 06:23:10;2020-06-08 06:25:49
774;2;14;2020-06-08 07:28:06;2020-06-08 07:35:49;2020-06-08 07:38:03
775;2;19;2020-06-08 12:18:20;2020-06-08 12:37:30;2020-06-08 12:22:58
776;2;29;2020-06-08 07:52:21;2020-06-08 07:57:45;2020-06-08 08:02:52
777;2;30;2020-06-08 16:01:55;2020-06-08 16:02:44;2020-06-08 16:14:05
778;2;31;2020-06-08 16:18:51;2020-06-08 16:19:27;2020-06-08 16:25:57
779;2;0;2020-06-09 10:18:23;2020-06-09 10:20:00;2020-06-09 10:20:26
780;2;2;2020-06-09 16:53:23;2020-06-09 16:55:38;2020-06-09 17:03:44
781;2;5;2020-06-09 17:56:52;2020-06-09 17:59:56;2020-06-09 18:02:19
782;2;7;2020-06-09 22:07:39;2020-06-09 22:16:54;2020-06-09 22:20:15
783;2;9;2020-06-09 12:19:07;2020-06-09 12:31:33;2020-06-09 12:22:22
784;2;13;2020-06-09 08:35:04;2020-06-09 08:44:26;2020-06-09 08:48:23
785;2;19;2020-06-09 02:41:53;2020-06-09 02:52:16;2020-06-09 02:55:53
786;2;20;2020-06-09 18:28:05;2020-06-09 18:29:59;2020-06-09 18:32:54
787;2;28;2020-06-09 13:34:12;2020-06-09 13:34:46;2020-06-09 13:38:25
788;2;29;2020-06-09 11:43:47;2020-06-09 11:52:55;2020-06-09 11:54:38
789;2;30;2020-06-09 03:43:22;2020-06-09 03:44:10;2020-06-09 03:52:42
790;2;31;2020-06-09 07:14:26;2020-06-09 07:14:31;2020-06-09 07:18:31
791;2;0;2020-06-10 18:54:50;2020-06-10 19:02:35;2020-06-10 19:02:27
792;2;2;2020-06-10 14:42:13;2020-06-10 14:48:37;2020-06-10 14:51:42
793;2;5;2020-06-10 00:09:41;2020-06-10 00:16:04;2020-06-10 00:29:32
794;2;7;2020-06-10 11:18:14;2020-06-10 11:18:38;2020-06-10 11:26:28
795;2;9;2020-06-10 02:03:48;2020-06-10 02:15:04;2020-06-10 02:10:26
796;2;13;2020-06-10 00:28:40;2020-06-10 00:30:46;2020-06-10 00:37:01
797;2;19;2020-06-10 04:16:50;2020-06-10 04:29:33;2020-06-10 04:26:45
798;2;20;2020-06-10 11:50:13;2020-06-10 11:53:20;2020-06-10 11:56:11
799;2;29;2020-06-10 10:20:18;2020-06-10 10:26:35;2020-06-10 10:27:10
800;2;31;2020-06-10 01:02:14;2020-06-10 01:03:04;2020-06-10 01:07:08
801;2;32;2020-06-10 02:59:53;2020-06-10 03:01:27;2020-06-10 03:02:57
802;2;19;2020-06-10 05:14:18;2020-06-10 05:29:56;2020-06-10 05:28:07
803;2;0;2020-06-11 12:02:47;2020-06-11 12:03:18;2020-06-11 12:07:58
804;2;2;2020-06-11 23:06:22;2020-06-11 23:17:08;2020-06-11 23:19:22
805;2;5;2020-06-11 21:10:19;2020-06-11 21:15:13;2020-06-11 21:17:11
806;2;7;2020-06-11 07:35:53;2020-06-11 07:37:20;2020-06-11 07:43:21
807;2;13;2020-06-11 07:20:58;2020-06-11 07:31:13;2020-06-11 07:23:16
808;2;19;2020-06-11 13:18:59;2020-06-11 13:22:57;2020-06-11 13:23:11
809;2;20;2020-06-11 06:34:16;2020-06-11 06:35:21;2020-06-11 06:37:01
810;2;29;2020-06-11 06:49:27;2020-06-11 07:00:22;2020-06-11 07:06:01
811;2;30;2020-06-11 10:00:18;2020-06-11 10:01:52;2020-06-11 10:08:14
812;2;33;2020-06-11 14:59:00;2020-06-11 15:00:25;2020-06-11 15:02:58
813;2;0;2020-06-12 02:53:38;2020-06-12 02:55:25;2020-06-12 02:59:43
814;2;2;2020-06-12 12:10:00;2020-06-12 12:20:07;2020-06-12 12:20:19
815;2;5;2020-06-12 07:56:39;2020-06-12 08:03:10;2020-06-12 08:09:39
816;2;7;2020-06-12 17:04:12;2020-06-12 17:05:43;2020-06-12 17:16:52
817;2;13;2020-06-12 11:53:08;2020-06-12 11:56:24;2020-06-12 12:10:35
818;2;19;2020-06-12 18:09:51;2020-06-12 18:18:40;2020-06-12 18:20:43
819;2;29;2020-06-12 17:28:03;2020-06-12 17:41:30;2020-06-12 17:38:27
820;2;30;2020-06-12 20:02:06;2020-06-12 20:07:23;2020-06-12 20:07:38
821;2;32;2020-06-12 01:28:11;2020-06-12 01:35:34;2020-06-12 01:31:54
822;2;29;2020-06-12 21:35:31;2020-06-12 21:44:01;2020-06-12 21:46:31
823;2;0;2020-06-13 05:48:42;2020-06-13 05:49:35;2020-06-13 05:55:23
824;2;2;2020-06-13 05:27:51;2020-06-13 05:35:02;2020-06-13 05:38:54
825;2;5;2020-06-13 19:27:53;2020-06-13 19:35:56;2020-06-13 19:38:24
826;2;7;2020-06-13 21:48:44;2020-06-13 21:53:14;2020-06-13 21:52:52
827;2;9;2020-06-13 15:54:19;2020-06-13 15:57:10;2020-06-13 15:58:11
828;2;13;2020-06-13 05:52:34;2020-06-13 06:00:36;2020-06-13 06:06:42
829;2;19;2020-06-13 08:31:21;2020-06-13 08:36:51;2020-06-13 08:36:25
830;2;29;2020-06-13 13:44:31;2020-06-13 13:51:03;2020-06-13 13:55:50
831;2;30;2020-06-13 04:55:11;2020-06-13 04:56:59;2020-06-13 05:08:23
832;2;32;2020-06-13 15:03:42;2020-06-13 15:11:32;2020-06-13 15:07:25
833;2;34;2020-06-13 16:17:03;2020-06-13 16:17:34;2020-06-13 16:33:22
834;2;5;2020-06-14 06:07:47;2020-06-14 06:07:52;2020-06-14 06:10:33
835;2;7;2020-06-14 19:46:01;2020-06-14 19:48:25;2020-06-14 20:02:58
836;2;9;2020-06-14 02:50:38;2020-06-14 02:56:59;2020-06-14 02:58:18
837;2;13;2020-06-14 17:18:10;2020-06-14 17:28:51;2020-06-14 17:26:34
838;2;19;2020-06-14 20:11:56;2020-06-14 20:25:05;2020-06-14 20:24:03
839;2;28;2020-06-14 08:29:50;2020-06-14 08:30:35;2020-06-14 08:32:53
840;2;29;2020-06-14 13:37:07;2020-06-14 13:45:25;2020-06-14 13:49:57
841;2;32;2020-06-14 04:26:26;2020-06-14 04:35:15;2020-06-14 04:28:40
842;2;34;2020-06-14 14:01:48;2020-06-14 14:04:03;2020-06-14 14:12:08
843;2;0;2020-06-15 12:58:40;2020-06-15 13:04:14;2020-06-15 13:02:51
844;2;5;2020-06-15 10:47:16;2020-06-15 10:56:21;2020-06-15 11:00:42
845;2;7;2020-06-15 10:12:21;2020-06-15 10:15:10;2020-06-15 10:23:50
846;2;9;2020-06-15 02:28:54;2020-06-15 02:39:07;2020-06-15 02:31:46
847;2;13;2020-06-15 16:08:33;2020-06-15 16:16:18;2020-06-15 16:18:38
848;2;19;2020-06-15 03:41:25;2020-06-15 03:49:55;2020-06-15 03:49:10
849;2;26;2020-06-15 00:04:56;2020-06-15 00:08:10;2020-06-15 00:08:03
850;2;29;2020-06-15 20:01:41;2020-06-15 20:16:18;2020-06-15 20:08:13
851;2;31;2020-06-15 18:05:13;2020-06-15 18:05:56;2020-06-15 18:10:15
852;2;32;2020-06-15 21:15:19;2020-06-15 21:24:26;2020-06-15 21:17:19
853;2;34;2020-06-15 04:52:19;2020-06-15 04:57:53;2020-06-15 04:57:57
854;2;0;2020-06-16 10:06:55;2020-06-16 10:09:36;2020-06-16 10:14:52
855;2;5;2020-06-16 07:50:41;2020-06-16 07:59:05;2020-06-16 07:56:15
856;2;7;2020-06-16 07:10:01;2020-06-16 07:16:45;2020-06-16 07:15:54
857;2;13;2020-06-16 18:31:53;2020-06-16 18:44:46;2020-06-16 18:39:57
858;2;28;2020-06-16 19:38:39;2020-06-16 19:39:22;2020-06-16 19:41:24
859;2;29;2020-06-16 00:24:49;2020-06-16 00:27:15;2020-06-16 00:33:45
860;2;31;2020-06-16 14:27:15;2020-06-16 14:28:29;2020-06-16 14:33:04
861;2;32;2020-06-16 22:37:29;2020-06-16 22:48:13;2020-06-16 22:45:37
862;2;34;2020-06-16 10:34:34;2020-06-16 10:43:10;2020-06-16 10:44:52
863;2;32;2020-06-16 15:39:23;2020-06-16 15:44:20;2020-06-16 15:46:24
864;2;0;2020-06-17 15:33:39;2020-06-17 15:34:46;2020-06-17 15:39:07
865;2;7;2020-06-17 14:01:34;2020-06-17 14:10:32;2020-06-17 14:11:09
866;2;13;2020-06-17 15:08:19;2020-06-17 15:14:55;2020-06-17 15:18:40
867;2;28;2020-06-17 11:38:51;2020-06-17 11:39:31;2020-06-17 11:44:11
868;2;29;2020-06-17 16:48:58;2020-06-17 16:54:46;2020-06-17 17:00:23
869;2;31;2020-06-17 17:08:46;2020-06-17 17:09:02;2020-06-17 17:14:07
870;2;32;2020-06-17 19:04:46;2020-06-17 19:13:16;2020-06-17 19:09:25
871;2;34;2020-06-17 12:44:02;2020-06-17 12:51:17;2020-06-17 12:48:19
872;2;0;2020-06-18 20:46:08;2020-06-18 20:48:25;2020-06-18 20:51:42
873;2;7;2020-06-18 05:05:58;2020-06-18 05:11:33;2020-06-18 05:21:53
874;2;8;2020-06-18 20:15:34;2020-06-18 20:18:59;2020-06-18 20:24:21
875;2;13;2020-06-18 17:49:33;2020-06-18 17:57:00;2020-06-18 17:58:35
876;2;23;2020-06-18 01:04:22;2020-06-18 01:05:02;2020-06-18 01:18:06
877;2;29;2020-06-18 23:17:01;2020-06-18 23:29:07;2020-06-18 23:28:48
878;2;32;2020-06-18 10:17:09;2020-06-18 10:27:07;2020-06-18 10:19:45
879;2;34;2020-06-18 19:37:32;2020-06-18 19:43:55;2020-06-18 19:53:04
880;2;0;2020-06-19 22:56:21;2020-06-19 22:56:57;2020-06-19 23:03:45
881;2;5;2020-06-19 23:13:03;2020-06-19 23:21:20;2020-06-19 23:31:58
882;2;7;2020-06-19 14:02:06;2020-06-19 14:04:14;2020-06-19 14:11:31
883;2;8;2020-06-19 10:21:24;2020-06-19 10:28:06;2020-06-19 10:26:01
884;2;13;2020-06-19 16:25:08;2020-06-19 16:32:51;2020-06-19 16:28:36
885;2;26;2020-06-19 01:53:04;2020-06-19 02:01:12;2020-06-19 01:58:27
886;2;28;2020-06-19 23:02:30;2020-06-19 23:03:23;2020-06-19 23:06:48
887;2;29;2020-06-19 15:25:54;2020-06-19 15:37:17;2020-06-19 15:35:19
888;2;31;2020-06-19 21:55:46;2020-06-19 22:01:43;2020-06-19 22:00:26
889;2;32;2020-06-19 06:49:58;2020-06-19 06:51:04;2020-06-19 06:58:11
890;2;34;2020-06-19 11:45:34;2020-06-19 11:52:19;2020-06-19 11:57:31
891;2;35;2020-06-19 07:26:41;2020-06-19 07:27:50;2020-06-19 07:38:57
892;2;0;2020-06-20 04:03:00;2020-06-20 04:07:24;2020-06-20 04:06:31
893;2;5;2020-06-20 14:41:51;2020-06-20 14:48:20;2020-06-20 14:48:37
894;2;7;2020-06-20 06:24:42;2020-06-20 06:34:55;2020-06-20 06:37:43
895;2;8;2020-06-20 21:55:27;2020-06-20 22:00:26;2020-06-20 22:01:21
896;2;13;2020-06-20 15:32:32;2020-06-20 15:42:00;2020-06-20 15:39:10
897;2;14;2020-06-20 08:02:53;2020-06-20 08:08:01;2020-06-20 08:16:53
898;2;28;2020-06-20 21:59:18;2020-06-20 22:01:14;2020-06-20 22:04:24
899;2;29;2020-06-20 23:54:03;2020-06-21 00:00:29;2020-06-21 00:02:50
900;2;31;2020-06-20 08:09:04;2020-06-20 08:12:57;2020-06-20 08:16:30
901;2;32;2020-06-20 02:54:06;2020-06-20 02:58:51;2020-06-20 02:57:20
902;2;34;2020-06-20 10:54:43;2020-06-20 11:05:40;2020-06-20 11:05:16
903;2;5;2020-06-21 04:24:06;2020-06-21 04:33:35;2020-06-21 04:33:32
904;2;7;2020-06-21 20:24:50;2020-06-21 20:35:34;2020-06-21 20:31:19
905;2;8;2020-06-21 10:36:36;2020-06-21 10:40:15;2020-06-21 10:38:15
906;2;10;2020-06-21 18:54:32;2020-06-21 18:56:00;2020-06-21 19:06:42
907;2;13;2020-06-21 05:17:58;2020-06-21 05:30:25;2020-06-21 05:30:30
908;2;14;2020-06-21 13:40:39;2020-06-21 13:48:45;2020-06-21 13:51:22
909;2;19;2020-06-21 20:21:36;2020-06-21 20:30:29;2020-06-21 20:36:28
910;2;26;2020-06-21 00:29:33;2020-06-21 00:30:46;2020-06-21 00:32:49
911;2;28;2020-06-21 05:13:19;2020-06-21 05:17:26;2020-06-21 05:21:28
912;2;29;2020-06-21 02:57:40;2020-06-21 03:06:25;2020-06-21 03:08:48
913;2;32;2020-06-21 01:09:16;2020-06-21 01:13:27;2020-06-21 01:18:36
914;2;34;2020-06-21 12:26:54;2020-06-21 12:31:56;2020-06-21 12:38:55
915;2;36;2020-06-21 00:39:36;2020-06-21 00:41:03;2020-06-21 00:48:29
916;2;7;2020-06-22 01:45:21;2020-06-22 01:47:57;2020-06-22 01:56:26
917;2;8;2020-06-22 21:01:06;2020-06-22 21:04:55;2020-06-22 21:06:50
918;2;9;2020-06-22 17:03:45;2020-06-22 17:09:50;2020-06-22 17:07:44
919;2;10;2020-06-22 02:20:51;2020-06-22 02:24:08;2020-06-22 02:30:48
920;2;14;2020-06-22 16:38:37;2020-06-22 16:43:37;2020-06-22 16:48:08
921;2;19;2020-06-22 19:48:26;2020-06-22 19:56:06;2020-06-22 19:59:27
922;2;26;2020-06-22 10:02:40;2020-06-22 10:05:57;2020-06-22 10:06:54
923;2;29;2020-06-22 18:51:01;2020-06-22 19:03:33;2020-06-22 18:58:45
924;2;31;2020-06-22 15:28:20;2020-06-22 15:31:56;2020-06-22 15:33:50
925;2;32;2020-06-22 17:11:20;2020-06-22 17:21:12;2020-06-22 17:16:09
926;2;34;2020-06-22 10:31:36;2020-06-22 10:39:39;2020-06-22 10:37:51
927;2;37;2020-06-22 05:04:37;2020-06-22 05:04:41;2020-06-22 05:15:44
928;2;7;2020-06-23 16:54:34;2020-06-23 17:00:43;2020-06-23 17:06:27
929;2;8;2020-06-23 18:37:28;2020-06-23 18:43:08;2020-06-23 18:40:40
930;2;9;2020-06-23 14:20:34;2020-06-23 14:29:14;2020-06-23 14:26:35
931;2;10;2020-06-23 01:48:42;2020-06-23 01:50:28;2020-06-23 02:02:28
932;2;14;2020-06-23 16:46:50;2020-06-23 16:50:23;2020-06-23 16:50:03
933;2;19;2020-06-23 12:06:40;2020-06-23 12:17:15;2020-06-23 12:20:02
934;2;29;2020-06-23 01:21:03;2020-06-23 01:28:50;2020-06-23 01:35:13
935;2;32;2020-06-23 04:33:17;2020-06-23 04:35:15;2020-06-23 04:40:55
936;2;34;2020-06-23 08:09:56;2020-06-23 08:16:22;2020-06-23 08:20:03
937;2;36;2020-06-23 23:57:26;2020-06-24 00:17:07;2020-06-24 00:06:41
938;2;7;2020-06-24 11:14:53;2020-06-24 11:20:14;2020-06-24 11:31:47
939;2;8;2020-06-24 03:20:35;2020-06-24 03:25:12;2020-06-24 03:26:26
940;2;9;2020-06-24 13:12:35;2020-06-24 13:20:26;2020-06-24 13:17:08
941;2;14;2020-06-24 18:51:47;2020-06-24 19:05:00;2020-06-24 19:01:07
942;2;19;2020-06-24 04:04:23;2020-06-24 04:14:47;2020-06-24 04:12:18
943;2;29;2020-06-24 03:08:18;2020-06-24 03:13:19;2020-06-24 03:15:57
944;2;32;2020-06-24 03:41:08;2020-06-24 03:43:34;2020-06-24 03:43:12
945;2;34;2020-06-24 10:52:41;2020-06-24 11:03:52;2020-06-24 11:00:36
946;2;36;2020-06-24 05:08:10;2020-06-24 05:19:38;2020-06-24 05:22:48
947;2;37;2020-06-24 06:54:45;2020-06-24 06:55:56;2020-06-24 07:05:41
948;2;7;2020-06-24 08:28:22;2020-06-24 08:32:24;2020-06-24 08:42:25
949;2;7;2020-06-25 07:57:10;2020-06-25 08:10:44;2020-06-25 08:09:50
950;2;9;2020-06-25 10:30:58;2020-06-25 10:37:38;2020-06-25 10:33:19
951;2;11;2020-06-25 00:39:50;2020-06-25 00:43:38;2020-06-25 00:43:59
952;2;13;2020-06-25 02:41:19;2020-06-25 02:52:35;2020-06-25 02:50:39
953;2;14;2020-06-25 11:20:29;2020-06-25 11:26:00;2020-06-25 11:29:54
954;2;19;2020-06-25 06:13:58;2020-06-25 06:20:42;2020-06-25 06:23:07
955;2;26;2020-06-25 06:59:41;2020-06-25 07:01:50;2020-06-25 07:05:27
956;2;29;2020-06-25 17:28:02;2020-06-25 17:37:04;2020-06-25 17:35:15
957;2;32;2020-06-25 18:36:10;2020-06-25 18:40:49;2020-06-25 18:41:43
958;2;34;2020-06-25 22:22:04;2020-06-25 22:30:50;2020-06-25 22:34:44
959;2;36;2020-06-25 10:42:20;2020-06-25 10:46:45;2020-06-25 10:51:26
960;2;37;2020-06-25 20:16:52;2020-06-25 20:17:12;2020-06-25 20:26:06
961;2;9;2020-06-26 22:36:14;2020-06-26 22:48:54;2020-06-26 22:42:13
962;2;12;2020-06-26 22:49:02;2020-06-26 22:56:42;2020-06-26 22:57:45
963;2;13;2020-06-26 20:10:53;2020-06-26 20:19:03;2020-06-26 20:14:39
964;2;14;2020-06-26 17:58:18;2020-06-26 18:11:29;2020-06-26 18:08:07
965;2;19;2020-06-26 12:09:15;2020-06-26 12:19:14;2020-06-26 12:15:49
966;2;26;2020-06-26 21:45:06;2020-06-26 21:53:10;2020-06-26 21:49:29
967;2;29;2020-06-26 07:11:34;2020-06-26 07:26:15;2020-06-26 07:19:37
968;2;32;2020-06-26 00:38:23;2020-06-26 00:44:56;2020-06-26 00:40:37
969;2;34;2020-06-26 14:07:48;2020-06-26 14:16:09;2020-06-26 14:14:27
970;2;36;2020-06-26 23:51:18;2020-06-27 00:00:13;2020-06-26 23:58:58
971;2;37;2020-06-26 00:06:31;2020-06-26 00:07:00;2020-06-26 00:16:54
972;2;5;2020-06-27 09:58:11;2020-06-27 10:07:31;2020-06-27 10:05:50
973;2;9;2020-06-27 00:51:12;2020-06-27 01:03:19;2020-06-27 00:55:34
974;2;12;2020-06-27 13:46:06;2020-06-27 13:55:38;2020-06-27 13:56:50
975;2;13;2020-06-27 04:35:34;2020-06-27 04:46:35;2020-06-27 04:41:44
976;2;14;2020-06-27 06:55:06;2020-06-27 06:58:41;2020-06-27 07:03:45
977;2;19;2020-06-27 07:20:11;2020-06-27 07:28:47;2020-06-27 07:29:08
